Shipment_ID,Order_Date,Delivery_Date,Origin_Hub,Destination_City,Distance_KM,Weight_KG,Service_Type,Freight_Charge_INR,Delivery_Status,Customer_Rating
EKT107047,2025-04-10,2025-04-12,PNQ-Hub (Pune),Ahmedabad,1551.75,2.9,Standard,1974.3,Delivered,4
EKT107048,2025-03-19,2025-03-24,BLR-Hub (Bangalore),Bangalore,657.5,1.81,Standard,881.58,RTO (Return to Origin),1
EKT107049,2025-09-29,2025-09-30,PNQ-Hub (Pune),Ahmedabad,111.66,0.4,Express,351.19,Delivered,5
EKT107050,2025-12-05,2025-12-08,CCU-Hub (Kolkata),Chennai,1133.3,0.2,Standard,1423.56,Delivered,5
EKT107051,2025-06-11,2025-06-12,HYD-Hub (Hyderabad),Ahmedabad,1090.45,0.37,Standard,1375.2,Delivered,4
EKT107052,2025-02-13,2025-02-18,AMD-Hub (Ahmedabad),Bangalore,1685.72,0.37,Standard,2089.52,Delivered,4
EKT107053,2025-08-26,2025-08-27,MAA-Hub (Chennai),Bangalore,1908.51,0.94,Standard,2367.13,Delivered,5
EKT107054,2025-05-14,2025-05-17,DEL-Hub (Delhi),Delhi,799.2,4.48,Standard,1099.68,Delivered,5
EKT107055,2025-07-11,2025-07-12,HYD-Hub (Hyderabad),Ahmedabad,1005.36,0.2,Standard,1270.03,Delivered,5
EKT107056,2025-12-22,2025-12-25,DEL-Hub (Delhi),Ahmedabad,1050.77,0.34,Standard,1327.04,Delivered,5
EKT107057,2025-10-05,2025-10-06,DEL-Hub (Delhi),Jaipur,733.57,0.9,Express,1106.48,Delivered,5
EKT107058,2025-01-18,2025-01-19,BLR-Hub (Bangalore),Hyderabad,1643.15,2.01,Express,2217.96,Delivered,5
EKT107059,2025-01-12,2025-01-15,CCU-Hub (Kolkata),Surat,1162.96,3.6,Standard,1520.35,Delivered,5
EKT107060,2025-06-29,2025-06-30,BLR-Hub (Bangalore),Mumbai,2013.28,6.35,Express,2740.24,Delivered,5
EKT107061,2025-05-03,2025-05-05,BOM-Hub (Mumbai),Delhi,1441.17,1.33,Standard,1813.34,RTO (Return to Origin),1
EKT107062,2025-09-03,2025-09-07,BOM-Hub (Mumbai),Ahmedabad,489.82,0.28,Standard,652.82,RTO (Return to Origin),1
EKT107063,2025-08-10,2025-08-12,DEL-Hub (Delhi),Lucknow,387.63,0.6,Express,685.96,Delivered,5
EKT107064,2025-02-20,2025-02-24,CCU-Hub (Kolkata),Chennai,838.07,0.85,Standard,1080.98,Delivered,5
EKT107065,2025-03-12,2025-03-14,HYD-Hub (Hyderabad),Patna,782.83,3.86,Same-Day,1368.88,Cancelled,1
EKT107066,2025-02-17,2025-02-21,DEL-Hub (Delhi),Bhopal,913.48,2.9,Standard,1208.38,Delivered,5
EKT107067,2025-01-19,2025-01-20,HYD-Hub (Hyderabad),Patna,428.39,0.59,Express,734.69,Cancelled,1
EKT107068,2025-09-19,2025-09-22,DEL-Hub (Delhi),Pune,2152.74,4.56,Standard,2725.37,Delivered,3
EKT107069,2025-03-25,2025-03-28,AMD-Hub (Ahmedabad),Bhopal,346.19,4.9,Express,713.63,Delayed,3
EKT107070,2025-06-04,2025-06-09,BLR-Hub (Bangalore),Lucknow,1446.25,5.35,Standard,1891.8,Delivered,5
EKT107071,2025-02-22,2025-02-26,AMD-Hub (Ahmedabad),Surat,58.36,0.8,Standard,144.43,Delivered,3
EKT107072,2025-04-17,2025-04-22,DEL-Hub (Delhi),Chennai,913.11,0.36,Standard,1162.21,Delivered,5
EKT107073,2025-12-23,2025-12-28,DEL-Hub (Delhi),Delhi,700.93,0.27,Standard,905.98,Delivered,5
EKT107074,2025-10-31,2025-11-04,CCU-Hub (Kolkata),Ahmedabad,858.99,1.28,Standard,1113.83,Delivered,5
EKT107075,2025-05-15,2025-05-18,CCU-Hub (Kolkata),Lucknow,1110.83,1.4,Same-Day,1718.2,Delivered,5
EKT107076,2025-03-10,2025-03-14,PNQ-Hub (Pune),Bhopal,1332.81,5.07,Express,1900.63,Delivered,5
EKT107077,2025-01-11,2025-01-12,HYD-Hub (Hyderabad),Jaipur,1296.22,0.78,Express,1779.5,Delayed,2
EKT107078,2025-05-23,2025-05-28,CCU-Hub (Kolkata),Lucknow,1398.65,2.46,Express,1932.66,Delivered,3
EKT107079,2025-07-11,2025-07-16,DEL-Hub (Delhi),Jaipur,1862.67,3.88,Express,2515.04,Delivered,5
EKT107080,2025-03-10,2025-03-14,CCU-Hub (Kolkata),Jaipur,1954.18,0.78,Express,2569.06,Delivered,5
EKT107081,2025-01-23,2025-01-28,CCU-Hub (Kolkata),Surat,1629.83,0.78,Express,2179.84,Delivered,4
EKT107082,2025-06-30,2025-07-03,MAA-Hub (Chennai),Surat,201.3,2.77,Express,501.42,Delivered,5
EKT107083,2025-10-20,2025-10-25,MAA-Hub (Chennai),Patna,2116.0,3.24,Standard,2657.52,Delivered,3
EKT107084,2025-01-09,2025-01-13,BOM-Hub (Mumbai),Patna,2085.85,8.03,Standard,2707.56,Delivered,4
EKT107085,2025-09-28,2025-10-01,BLR-Hub (Bangalore),Surat,1574.4,4.74,Standard,2034.6,Delivered,4
EKT107086,2025-04-03,2025-04-06,PNQ-Hub (Pune),Chennai,1152.84,4.32,Standard,1521.17,Delivered,4
EKT107087,2025-01-17,2025-01-22,PNQ-Hub (Pune),Jaipur,573.84,2.95,Standard,801.71,Delivered,5
EKT107088,2025-06-03,2025-06-07,BLR-Hub (Bangalore),Patna,1671.28,0.32,Express,2221.3,Delivered,5
EKT107089,2025-11-24,2025-11-29,CCU-Hub (Kolkata),Chennai,1934.96,4.14,Standard,2456.47,Delivered,5
EKT107090,2025-05-29,2025-05-30,BOM-Hub (Mumbai),Mumbai,1473.46,6.85,Standard,1951.45,Delivered,4
EKT107091,2025-09-24,2025-09-25,BOM-Hub (Mumbai),Lucknow,1395.09,1.24,Same-Day,2056.43,Delayed,2
EKT107092,2025-11-24,2025-11-27,HYD-Hub (Hyderabad),Bangalore,448.82,0.94,Standard,615.5,Delayed,3
EKT107093,2025-04-16,2025-04-21,PNQ-Hub (Pune),Mumbai,806.42,1.85,Standard,1061.0,Delivered,4
EKT107094,2025-02-04,2025-02-05,MAA-Hub (Chennai),Bhopal,1599.21,7.83,Standard,2119.99,Delivered,4
EKT107095,2025-04-29,2025-05-01,BOM-Hub (Mumbai),Delhi,66.67,0.2,Standard,143.6,Delivered,5
EKT107096,2025-01-14,2025-01-15,DEL-Hub (Delhi),Patna,1421.54,3.09,Standard,1821.47,Delivered,5
EKT107097,2025-01-14,2025-01-19,HYD-Hub (Hyderabad),Hyderabad,1693.67,4.21,Standard,2168.18,Delivered,4
EKT107098,2025-09-23,2025-09-28,PNQ-Hub (Pune),Chennai,756.31,3.89,Standard,1037.59,Delivered,5
EKT107099,2025-05-20,2025-05-21,CCU-Hub (Kolkata),Pune,195.28,2.09,Express,481.96,Delivered,4
EKT107100,2025-10-21,2025-10-26,DEL-Hub (Delhi),Pune,1807.49,6.33,Express,2492.93,Delivered,5
EKT107101,2025-12-30,2026-01-04,BLR-Hub (Bangalore),Bhopal,337.79,0.36,Standard,471.83,Delivered,5
EKT107102,2025-04-29,2025-05-01,PNQ-Hub (Pune),Lucknow,834.64,0.7,Express,1224.17,RTO (Return to Origin),1
EKT107103,2025-08-26,2025-08-29,MAA-Hub (Chennai),Delhi,1564.74,0.92,Standard,1954.25,Delivered,3
EKT107104,2025-02-03,2025-02-08,DEL-Hub (Delhi),Surat,1802.86,0.2,Standard,2227.03,Delivered,5
EKT107105,2025-06-18,2025-06-22,CCU-Hub (Kolkata),Indore,1901.37,1.16,Standard,2362.52,RTO (Return to Origin),1
EKT107106,2025-01-10,2025-01-13,AMD-Hub (Ahmedabad),Jaipur,1181.01,0.44,Express,1635.13,Delivered,4
EKT107107,2025-05-02,2025-05-05,DEL-Hub (Delhi),Ahmedabad,1062.64,3.22,Standard,1393.13,RTO (Return to Origin),1
EKT107108,2025-05-25,2025-05-29,DEL-Hub (Delhi),Lucknow,1870.85,1.34,Standard,2329.14,Delivered,4
EKT107109,2025-08-11,2025-08-12,BOM-Hub (Mumbai),Delhi,1251.88,3.05,Standard,1617.16,Delivered,5
EKT107110,2025-09-14,2025-09-16,MAA-Hub (Chennai),Indore,1285.67,0.87,Express,1768.46,Delivered,5
EKT107111,2025-09-25,2025-09-30,BLR-Hub (Bangalore),Ahmedabad,971.72,0.35,Standard,1232.36,Delivered,4
EKT107112,2025-12-25,2025-12-26,AMD-Hub (Ahmedabad),Kolkata,839.01,0.35,Express,1223.11,Delivered,4
EKT107113,2025-01-04,2025-01-08,CCU-Hub (Kolkata),Delhi,1072.77,0.57,Standard,1357.58,Delivered,5
EKT107114,2025-12-20,2025-12-22,HYD-Hub (Hyderabad),Chennai,821.72,0.31,Standard,1051.64,Delivered,4
EKT107115,2025-04-16,2025-04-18,HYD-Hub (Hyderabad),Pune,775.5,0.62,Standard,1001.76,Delivered,5
EKT107116,2025-03-26,2025-03-28,CCU-Hub (Kolkata),Bhopal,2186.25,2.16,Standard,2722.38,Delivered,5
EKT107117,2025-08-02,2025-08-06,BLR-Hub (Bangalore),Surat,759.58,0.74,Standard,984.82,Delayed,1
EKT107118,2025-05-01,2025-05-02,CCU-Hub (Kolkata),Kolkata,586.35,1.05,Standard,782.52,Delivered,5
EKT107119,2025-05-12,2025-05-17,BOM-Hub (Mumbai),Patna,798.02,0.2,Standard,1021.22,Delivered,5
EKT107120,2025-12-04,2025-12-06,AMD-Hub (Ahmedabad),Bangalore,1312.0,5.57,Standard,1734.66,Delayed,1
EKT107121,2025-07-16,2025-07-18,HYD-Hub (Hyderabad),Surat,2006.85,0.37,Standard,2474.88,Delivered,5
EKT107122,2025-01-19,2025-01-20,PNQ-Hub (Pune),Patna,1739.67,1.07,Standard,2166.86,Delivered,4
EKT107123,2025-05-10,2025-05-12,HYD-Hub (Hyderabad),Chennai,1857.66,1.19,Standard,2310.61,Delivered,4
EKT107124,2025-01-12,2025-01-14,PNQ-Hub (Pune),Mumbai,1894.05,3.7,Standard,2399.46,Delivered,5
EKT107125,2025-03-22,2025-03-26,DEL-Hub (Delhi),Ahmedabad,2027.55,1.65,Standard,2522.76,Delivered,5
EKT107126,2025-11-26,2025-11-29,BOM-Hub (Mumbai),Surat,540.1,1.21,Express,879.9,Delivered,5
EKT107127,2025-12-20,2025-12-21,HYD-Hub (Hyderabad),Mumbai,1024.65,2.98,Standard,1343.22,Delivered,4
EKT107128,2025-09-19,2025-09-20,BOM-Hub (Mumbai),Bhopal,865.88,2.27,Standard,1139.92,Delivered,5
EKT107129,2025-05-05,2025-05-06,AMD-Hub (Ahmedabad),Indore,858.67,0.2,Standard,1094.0,Delivered,5
EKT107130,2025-11-03,2025-11-07,BOM-Hub (Mumbai),Patna,1445.46,0.94,Express,1961.47,Delivered,4
EKT107131,2025-09-24,2025-09-28,BLR-Hub (Bangalore),Hyderabad,901.91,9.61,Standard,1315.27,Delivered,5
EKT107132,2025-05-20,2025-05-25,HYD-Hub (Hyderabad),Bhopal,1367.44,1.65,Express,1880.63,Delivered,5
EKT107133,2025-11-25,2025-11-29,PNQ-Hub (Pune),Pune,859.55,1.38,Standard,1116.3,Delivered,4
EKT107134,2025-01-02,2025-01-03,MAA-Hub (Chennai),Pune,705.15,0.41,Standard,913.56,Delivered,5
EKT107135,2025-01-08,2025-01-13,AMD-Hub (Ahmedabad),Indore,796.18,4.57,Standard,1097.68,Delayed,1
EKT107136,2025-09-07,2025-09-10,PNQ-Hub (Pune),Delhi,1774.15,0.36,Standard,2195.46,Delayed,1
EKT107137,2025-05-19,2025-05-21,AMD-Hub (Ahmedabad),Ahmedabad,1334.28,0.28,Standard,1666.18,Delivered,5
EKT107138,2025-05-04,2025-05-06,AMD-Hub (Ahmedabad),Jaipur,2143.58,1.45,Express,2808.4,Delivered,5
EKT107139,2025-11-05,2025-11-10,BLR-Hub (Bangalore),Bhopal,1836.86,1.43,Express,2439.97,Delivered,5
EKT107140,2025-08-16,2025-08-19,BLR-Hub (Bangalore),Bhopal,1084.14,9.97,Standard,1540.43,Delivered,5
EKT107141,2025-01-10,2025-01-12,AMD-Hub (Ahmedabad),Pune,555.96,0.34,Standard,733.27,Delivered,4
EKT107142,2025-07-31,2025-08-05,BOM-Hub (Mumbai),Indore,1492.38,1.65,Standard,1880.56,Delayed,1
EKT107143,2025-04-22,2025-04-26,MAA-Hub (Chennai),Ahmedabad,1606.82,0.56,Express,2148.26,Delayed,2
EKT107144,2025-01-08,2025-01-09,BLR-Hub (Bangalore),Chennai,1037.26,3.02,Standard,1359.07,Delivered,4
EKT107145,2025-10-19,2025-10-22,MAA-Hub (Chennai),Surat,528.93,1.24,Express,867.04,Delivered,5
EKT107146,2025-12-28,2025-12-30,HYD-Hub (Hyderabad),Ahmedabad,1239.21,2.61,Standard,1594.03,Delivered,4
EKT107147,2025-09-10,2025-09-11,BOM-Hub (Mumbai),Bangalore,580.81,1.03,Standard,775.51,RTO (Return to Origin),2
EKT107148,2025-01-14,2025-01-19,BLR-Hub (Bangalore),Indore,2069.8,2.08,Standard,2581.2,Delivered,5
EKT107149,2025-08-28,2025-08-30,MAA-Hub (Chennai),Delhi,1394.68,1.58,Standard,1762.06,Delayed,1
EKT107150,2025-08-30,2025-08-31,CCU-Hub (Kolkata),Indore,663.49,1.17,Standard,877.25,RTO (Return to Origin),2
EKT107151,2025-12-08,2025-12-12,PNQ-Hub (Pune),Indore,498.14,1.93,Standard,692.51,Delivered,4
EKT107152,2025-05-29,2025-06-01,BLR-Hub (Bangalore),Ahmedabad,1585.29,1.21,Express,2134.13,Delivered,5
EKT107153,2025-08-24,2025-08-29,BLR-Hub (Bangalore),Patna,1565.91,4.1,Standard,2012.89,Delivered,5
EKT107154,2025-11-02,2025-11-04,BLR-Hub (Bangalore),Surat,1325.78,1.71,Standard,1681.72,Delivered,5
EKT107155,2025-06-16,2025-06-20,MAA-Hub (Chennai),Hyderabad,1363.03,5.84,Standard,1800.76,Delivered,5
EKT107156,2025-01-20,2025-01-23,DEL-Hub (Delhi),Jaipur,1340.4,0.63,Standard,1679.82,Delivered,5
EKT107157,2025-08-04,2025-08-07,AMD-Hub (Ahmedabad),Bangalore,811.42,0.3,Standard,1039.1,Delivered,5
EKT107158,2025-12-09,2025-12-13,HYD-Hub (Hyderabad),Ahmedabad,2064.19,1.2,Standard,2558.63,Delivered,4
EKT107159,2025-05-15,2025-05-17,PNQ-Hub (Pune),Jaipur,1070.03,0.51,Standard,1353.22,Delivered,5
EKT107160,2025-05-09,2025-05-12,BLR-Hub (Bangalore),Jaipur,74.11,1.25,Standard,171.43,Delivered,4
EKT107161,2025-10-21,2025-10-26,CCU-Hub (Kolkata),Surat,785.94,0.58,Standard,1013.57,Delivered,5
EKT107162,2025-09-03,2025-09-04,CCU-Hub (Kolkata),Bhopal,312.71,5.07,Standard,526.51,Delivered,5
EKT107163,2025-07-08,2025-07-13,AMD-Hub (Ahmedabad),Bhopal,818.54,2.1,Standard,1080.05,Delivered,5
EKT107164,2025-02-13,2025-02-16,BOM-Hub (Mumbai),Pune,1349.93,1.72,Standard,1710.88,Delayed,2
EKT107165,2025-03-27,2025-03-28,DEL-Hub (Delhi),Surat,79.18,3.87,Standard,224.68,Delivered,4
EKT107166,2025-02-13,2025-02-17,DEL-Hub (Delhi),Patna,1918.34,0.35,Standard,2368.31,Delivered,5
EKT107167,2025-11-26,2025-11-27,MAA-Hub (Chennai),Lucknow,1354.37,4.86,Standard,1772.72,Delivered,5
EKT107168,2025-05-25,2025-05-26,BOM-Hub (Mumbai),Bangalore,670.96,1.65,Standard,894.85,Delivered,3
EKT107169,2025-02-20,2025-02-21,PNQ-Hub (Pune),Bangalore,705.32,0.37,Standard,913.04,Delivered,4
EKT107170,2025-08-30,2025-09-02,MAA-Hub (Chennai),Mumbai,1040.5,4.28,Standard,1385.64,Delivered,5
EKT107171,2025-10-21,2025-10-23,BOM-Hub (Mumbai),Delhi,568.36,1.54,Standard,769.75,Delivered,4
EKT107172,2025-02-20,2025-02-23,HYD-Hub (Hyderabad),Indore,39.42,2.32,Same-Day,449.06,Delivered,4
EKT107173,2025-09-23,2025-09-25,DEL-Hub (Delhi),Mumbai,87.63,5.6,Same-Day,565.96,Delivered,5
EKT107174,2025-04-30,2025-05-04,PNQ-Hub (Pune),Kolkata,806.3,5.53,Standard,1127.1,Delivered,4
EKT107175,2025-07-19,2025-07-23,HYD-Hub (Hyderabad),Delhi,299.56,5.58,Standard,519.91,Delivered,5
EKT107176,2025-09-05,2025-09-09,PNQ-Hub (Pune),Lucknow,78.53,1.35,Standard,178.54,Cancelled,1
EKT107177,2025-03-11,2025-03-15,MAA-Hub (Chennai),Chennai,1894.61,3.46,Standard,2395.81,Delivered,4
EKT107178,2025-12-07,2025-12-11,BOM-Hub (Mumbai),Patna,624.88,0.66,Standard,821.74,Delivered,5
EKT107179,2025-02-26,2025-03-03,DEL-Hub (Delhi),Lucknow,1121.78,4.45,Express,1636.24,Delivered,4
EKT107180,2025-02-08,2025-02-11,DEL-Hub (Delhi),Lucknow,419.32,1.05,Standard,582.08,Delivered,4
EKT107181,2025-10-16,2025-10-18,AMD-Hub (Ahmedabad),Delhi,131.39,1.56,Standard,245.75,Delivered,5
EKT107182,2025-01-18,2025-01-22,PNQ-Hub (Pune),Surat,1646.36,5.55,Standard,2135.53,Delayed,1
EKT107183,2025-08-08,2025-08-13,PNQ-Hub (Pune),Lucknow,301.16,4.1,Standard,495.19,Delivered,4
EKT107184,2025-11-09,2025-11-14,PNQ-Hub (Pune),Ahmedabad,85.81,7.62,Same-Day,600.13,Delivered,5
EKT107185,2025-09-01,2025-09-06,BLR-Hub (Bangalore),Surat,1304.29,1.13,Standard,1645.49,RTO (Return to Origin),1
EKT107186,2025-12-18,2025-12-21,AMD-Hub (Ahmedabad),Kolkata,59.22,0.41,Standard,138.44,Delivered,5
EKT107187,2025-10-31,2025-11-04,MAA-Hub (Chennai),Lucknow,976.74,6.03,Standard,1340.63,Delivered,4
EKT107188,2025-10-25,2025-10-30,BLR-Hub (Bangalore),Chennai,656.77,1.7,Express,1028.72,Delivered,4
EKT107189,2025-10-10,2025-10-15,AMD-Hub (Ahmedabad),Bangalore,723.14,5.5,Standard,1026.77,Delivered,4
EKT107190,2025-03-15,2025-03-19,PNQ-Hub (Pune),Jaipur,38.46,3.29,Standard,165.37,RTO (Return to Origin),1
EKT107191,2025-04-20,2025-04-23,PNQ-Hub (Pune),Hyderabad,2122.63,5.19,Standard,2700.58,Delivered,5
EKT107192,2025-06-29,2025-07-04,DEL-Hub (Delhi),Surat,1151.81,2.66,Standard,1490.05,Delivered,4
EKT107193,2025-02-01,2025-02-03,MAA-Hub (Chennai),Delhi,1272.35,4.18,Standard,1662.06,Delivered,5
EKT107194,2025-08-22,2025-08-23,MAA-Hub (Chennai),Bhopal,1475.49,0.32,Standard,1836.35,Delivered,5
EKT107195,2025-10-09,2025-10-10,HYD-Hub (Hyderabad),Ahmedabad,1760.62,8.63,Standard,2328.08,Delivered,4
EKT107196,2025-01-25,2025-01-26,CCU-Hub (Kolkata),Lucknow,1349.16,0.5,Express,1837.99,Delivered,4
EKT107197,2025-11-27,2025-11-30,AMD-Hub (Ahmedabad),Mumbai,1683.97,0.2,Standard,2084.36,Delivered,4
EKT107198,2025-10-06,2025-10-11,BOM-Hub (Mumbai),Indore,1003.76,1.89,Express,1448.53,Delivered,5
EKT107199,2025-08-14,2025-08-15,CCU-Hub (Kolkata),Jaipur,835.67,3.11,Standard,1118.78,Delivered,3
EKT107200,2025-02-26,2025-02-27,CCU-Hub (Kolkata),Patna,1816.2,3.15,Standard,2296.14,Delivered,5
EKT107201,2025-06-29,2025-07-03,PNQ-Hub (Pune),Pune,1907.72,1.04,Standard,2367.98,Delayed,2
EKT107202,2025-08-20,2025-08-25,DEL-Hub (Delhi),Bangalore,329.04,3.5,Standard,517.85,Delivered,5
EKT107203,2025-12-09,2025-12-14,HYD-Hub (Hyderabad),Chennai,1207.57,4.62,Standard,1592.24,Delivered,5
EKT107204,2025-10-14,2025-10-18,BOM-Hub (Mumbai),Bangalore,1513.5,2.35,Standard,1918.5,Delivered,4
EKT107205,2025-03-05,2025-03-10,PNQ-Hub (Pune),Hyderabad,211.41,1.22,Standard,335.65,Delayed,1
EKT107206,2025-08-20,2025-08-22,PNQ-Hub (Pune),Jaipur,2047.23,2.38,Express,2709.52,Delivered,5
EKT107207,2025-10-16,2025-10-19,CCU-Hub (Kolkata),Lucknow,1158.64,4.96,Express,1689.65,Delayed,2
EKT107208,2025-08-01,2025-08-05,CCU-Hub (Kolkata),Jaipur,1430.64,5.77,Standard,1880.63,Delivered,5
EKT107209,2025-09-15,2025-09-16,MAA-Hub (Chennai),Delhi,416.79,0.2,Express,713.75,Delivered,5
EKT107210,2025-01-18,2025-01-23,DEL-Hub (Delhi),Lucknow,603.82,0.33,Standard,790.52,RTO (Return to Origin),1
EKT107211,2025-06-24,2025-06-26,CCU-Hub (Kolkata),Hyderabad,292.57,0.2,Standard,414.68,Delivered,4
EKT107212,2025-08-17,2025-08-19,BOM-Hub (Mumbai),Delhi,602.88,1.7,Standard,814.06,RTO (Return to Origin),1
EKT107213,2025-08-14,2025-08-17,BLR-Hub (Bangalore),Patna,1098.5,1.43,Standard,1403.94,Delivered,4
EKT107214,2025-03-25,2025-03-27,PNQ-Hub (Pune),Chennai,1838.98,1.97,Standard,2302.24,Delivered,4
EKT107215,2025-10-18,2025-10-23,BLR-Hub (Bangalore),Pune,1188.18,2.88,Standard,1537.66,Delivered,4
EKT107216,2025-09-03,2025-09-08,DEL-Hub (Delhi),Chennai,560.49,1.14,Standard,753.11,Delivered,4
EKT107217,2025-04-20,2025-04-22,BLR-Hub (Bangalore),Jaipur,126.83,0.58,Standard,222.64,Delivered,3
EKT107218,2025-09-11,2025-09-16,MAA-Hub (Chennai),Bhopal,1379.67,1.26,Standard,1738.28,Delivered,4
EKT107219,2025-03-29,2025-04-03,MAA-Hub (Chennai),Lucknow,941.75,0.2,Same-Day,1493.7,Delivered,5
EKT107220,2025-03-13,2025-03-14,BOM-Hub (Mumbai),Kolkata,2166.05,4.42,Standard,2738.82,Delivered,3
EKT107221,2025-01-30,2025-02-03,HYD-Hub (Hyderabad),Bhopal,1722.08,1.21,Express,2298.28,Delivered,5
EKT107222,2025-06-21,2025-06-26,DEL-Hub (Delhi),Jaipur,1784.15,2.44,Standard,2244.9,Delivered,4
EKT107223,2025-11-05,2025-11-10,DEL-Hub (Delhi),Delhi,56.55,0.98,Standard,145.5,RTO (Return to Origin),1
EKT107224,2025-12-09,2025-12-12,PNQ-Hub (Pune),Indore,1717.82,2.39,Standard,2164.4,Delivered,4
EKT107225,2025-06-26,2025-06-30,BLR-Hub (Bangalore),Surat,452.31,1.94,Standard,637.69,Delayed,1
EKT107226,2025-05-19,2025-05-23,CCU-Hub (Kolkata),Bhopal,1301.18,0.58,Standard,1631.86,Delivered,5
EKT107227,2025-07-13,2025-07-17,CCU-Hub (Kolkata),Chennai,1000.9,2.45,Standard,1305.18,Delivered,4
EKT107228,2025-07-05,2025-07-07,HYD-Hub (Hyderabad),Pune,1270.38,0.29,Standard,1589.68,Cancelled,2
EKT107229,2025-08-06,2025-08-07,PNQ-Hub (Pune),Indore,319.57,1.64,Standard,473.0,Delivered,4
EKT107230,2025-06-13,2025-06-14,CCU-Hub (Kolkata),Mumbai,1021.45,3.18,Standard,1342.98,Delayed,1
EKT107231,2025-06-10,2025-06-13,HYD-Hub (Hyderabad),Jaipur,110.17,1.99,Express,378.02,Delivered,4
EKT107232,2025-01-13,2025-01-17,AMD-Hub (Ahmedabad),Bangalore,118.97,3.43,Standard,264.5,Delivered,4
EKT107233,2025-10-23,2025-10-27,PNQ-Hub (Pune),Chennai,1457.29,0.8,Standard,1823.15,Delivered,5
EKT107234,2025-03-30,2025-04-04,AMD-Hub (Ahmedabad),Surat,2095.19,0.2,Express,2727.83,Delivered,5
EKT107235,2025-11-20,2025-11-22,BOM-Hub (Mumbai),Bhopal,1716.94,0.2,Standard,2123.93,Delivered,4
EKT107236,2025-02-11,2025-02-13,DEL-Hub (Delhi),Chennai,1048.07,0.78,Express,1481.72,Delivered,5
EKT107237,2025-07-29,2025-08-01,BLR-Hub (Bangalore),Ahmedabad,151.24,1.31,Standard,265.07,Delivered,4
EKT107238,2025-08-17,2025-08-18,BOM-Hub (Mumbai),Mumbai,127.69,1.93,Standard,247.97,Delivered,5
EKT107239,2025-12-16,2025-12-20,MAA-Hub (Chennai),Kolkata,372.63,3.54,Express,720.88,Delivered,5
EKT107240,2025-10-02,2025-10-05,MAA-Hub (Chennai),Mumbai,2147.51,4.58,Standard,2719.45,Delivered,4
EKT107241,2025-10-06,2025-10-08,MAA-Hub (Chennai),Surat,895.09,2.96,Express,1337.39,RTO (Return to Origin),2
EKT107242,2025-09-08,2025-09-10,HYD-Hub (Hyderabad),Hyderabad,1860.19,1.56,Standard,2320.31,Delivered,5
EKT107243,2025-11-06,2025-11-08,HYD-Hub (Hyderabad),Jaipur,1560.16,0.77,Standard,1946.05,Delayed,1
EKT107244,2025-07-27,2025-07-31,PNQ-Hub (Pune),Surat,1343.78,1.4,Standard,1697.74,Delivered,4
EKT107245,2025-11-17,2025-11-21,DEL-Hub (Delhi),Jaipur,2086.78,0.8,Express,2728.54,Delivered,5
EKT107246,2025-05-20,2025-05-24,MAA-Hub (Chennai),Bhopal,529.99,2.45,Standard,740.09,Delivered,5
EKT107247,2025-10-07,2025-10-12,HYD-Hub (Hyderabad),Delhi,1017.11,4.26,Express,1507.21,Delayed,3
EKT107248,2025-02-03,2025-02-04,PNQ-Hub (Pune),Chennai,1906.45,1.83,Standard,2380.68,Delayed,2
EKT107249,2025-11-05,2025-11-07,HYD-Hub (Hyderabad),Chennai,1227.32,0.2,Standard,1536.38,Delivered,5
EKT107250,2025-01-18,2025-01-20,CCU-Hub (Kolkata),Delhi,564.79,7.02,Standard,864.11,Delivered,5
EKT107251,2025-02-26,2025-03-03,HYD-Hub (Hyderabad),Lucknow,483.35,0.87,Same-Day,955.68,Delivered,5
EKT107252,2025-04-22,2025-04-24,MAA-Hub (Chennai),Mumbai,1663.75,6.15,Express,2317.2,Delivered,5
EKT107253,2025-01-05,2025-01-07,BOM-Hub (Mumbai),Hyderabad,57.75,4.19,Standard,204.72,Delayed,1
EKT107254,2025-07-01,2025-07-05,MAA-Hub (Chennai),Lucknow,2013.8,1.33,Express,2650.5,Delivered,5
EKT107255,2025-01-13,2025-01-17,PNQ-Hub (Pune),Bangalore,69.97,0.2,Express,297.56,Delayed,1
EKT107256,2025-12-05,2025-12-06,PNQ-Hub (Pune),Jaipur,1399.25,7.38,Standard,1871.94,Delivered,5
EKT107257,2025-10-12,2025-10-14,PNQ-Hub (Pune),Bangalore,1342.3,2.69,Standard,1719.18,Delivered,4
EKT107258,2025-09-16,2025-09-19,CCU-Hub (Kolkata),Bangalore,1285.15,0.72,Standard,1615.14,RTO (Return to Origin),2
EKT107259,2025-03-31,2025-04-02,MAA-Hub (Chennai),Jaipur,1059.32,1.91,Standard,1365.56,Delivered,5
EKT107260,2025-04-14,2025-04-16,BLR-Hub (Bangalore),Bangalore,1879.77,2.52,Standard,2361.08,Delivered,4
EKT107261,2025-07-05,2025-07-06,CCU-Hub (Kolkata),Hyderabad,1460.75,0.64,Express,1974.42,Delivered,4
EKT107262,2025-09-07,2025-09-10,DEL-Hub (Delhi),Hyderabad,1726.64,0.25,Standard,2136.47,Delivered,4
EKT107263,2025-09-12,2025-09-14,MAA-Hub (Chennai),Delhi,280.68,0.78,Express,560.86,Delayed,1
